claim_amount,policy_age_days,claim_frequency_12m,days_since_inception,premium_paid,sum_assured,policyholder_age,num_policies,num_past_claims,claim_to_premium_ratio,is_high_risk_state,product_type,has_telematics,claim_filed_weekend,claim_filed_night,multiple_claims_same_period,address_change_before_claim,beneficiary_change_before_claim,late_premium_payments,claim_docs_submitted_count,kyc_verification_score,agent_fraud_history_score,is_fraud
132210.23,1562,1,3020,4450.98,1088690.52,64,3,2,29.697,1,1,0,0,0,0,0,1,1,1,69.1,72.1,1
3459.39,2953,1,699,294094.34,2166920.2,53,5,2,0.0118,0,7,0,0,0,0,0,0,1,5,42.6,77.3,0
83196.09,1627,0,3592,11972.87,798304.99,22,6,0,6.9481,1,5,0,0,1,0,0,0,4,4,87.0,62.4,0
584213.95,1403,1,1945,11206.74,7221705.12,49,4,3,52.1259,0,6,0,0,0,1,0,0,1,5,72.4,86.3,1
1699665.47,396,1,1722,20027.84,239528.29,27,2,1,84.8609,0,1,0,1,0,0,0,0,1,5,67.0,60.6,0
46847.27,528,2,2780,105928.65,4054224.92,63,1,2,0.4422,1,0,0,0,0,0,0,0,1,4,85.3,88.9,0
325584.89,2863,2,1647,34295.68,8696054.16,21,4,1,9.4932,0,1,1,0,1,0,0,0,1,9,77.8,92.2,0
782554.27,3128,2,695,20236.62,3584025.5,55,5,0,38.6683,0,7,0,1,0,0,0,0,3,3,61.1,85.0,0
165514.19,2611,2,486,45622.54,475762.1,54,5,1,3.6278,0,4,0,0,0,0,0,0,1,2,90.8,79.7,0
5297.97,487,2,480,18794.82,1456419.67,72,7,2,0.2819,0,4,0,0,0,0,0,0,3,2,77.7,97.3,0
235846.16,3355,0,2166,20178.34,1298771.55,22,6,1,11.6875,0,3,0,0,0,0,0,0,0,9,86.7,86.2,0
509989.77,3529,0,2188,33970.7,1597074.05,28,6,1,15.0122,1,2,1,0,0,0,0,0,2,4,81.7,86.4,0
39295.51,1646,1,3562,20438.29,4189396.53,69,5,3,1.9225,1,1,0,1,0,0,0,0,2,3,57.9,65.8,0
111164.7,2114,1,3187,31487.26,328758.97,22,7,0,3.5304,0,1,0,1,0,0,0,0,2,5,26.0,73.9,0
28760.43,3050,2,2508,61075.18,26544.25,57,4,0,0.4709,1,1,1,1,0,0,0,0,2,9,83.0,98.1,0
3445.34,1598,1,2859,23271.31,1643380.67,67,7,2,0.148,1,1,0,0,0,0,0,0,3,9,67.4,77.6,0
759569.13,71,2,3163,26636.67,395988.57,39,1,0,28.5148,0,1,0,0,0,0,0,0,1,4,45.8,81.8,0
161842.22,2952,0,661,6496.81,603288.06,54,1,0,24.9072,0,5,0,0,0,0,0,0,1,4,55.2,54.7,0
1787828.83,2566,4,1739,51292.53,2282640.35,60,7,0,34.8549,1,4,1,0,1,0,0,0,1,4,80.0,79.7,1
588883.29,2680,1,3553,31019.5,148164.58,26,2,1,18.9837,0,6,0,0,0,0,0,0,1,7,69.0,96.0,0
95672.42,1023,0,1356,31559.62,1794395.42,59,1,0,3.0314,0,0,1,0,0,0,1,0,3,5,74.8,83.0,0
143663.5,2619,0,664,56695.51,5023501.56,26,7,2,2.5339,1,5,0,0,0,0,0,0,1,9,75.7,65.6,0
380509.37,1811,0,862,5285.3,3042794.91,42,5,3,71.9803,1,7,0,0,0,0,0,0,3,9,68.9,92.3,0
694067.94,1615,1,1174,10025.88,4315805.59,50,3,1,69.2207,0,5,0,1,0,0,0,0,0,1,81.5,70.4,0
264079.62,1976,1,2666,64879.82,314342.82,27,7,0,4.0702,0,7,0,0,0,0,0,0,3,3,58.5,88.4,0
854600.78,2285,3,1533,4086.31,3745797.44,20,4,0,209.0864,0,4,0,0,0,0,0,0,2,3,89.6,82.2,0
104296.9,3228,4,84,2206.94,27154.09,43,7,0,47.2372,0,6,0,1,0,0,0,0,3,3,86.3,78.1,1
36471.44,2014,1,1589,2766.09,2386817.2,23,5,1,13.1804,0,4,0,0,0,1,0,0,0,3,60.3,78.7,1
147677.5,1162,2,2329,16348.23,1018494.32,23,4,0,9.0327,1,6,0,0,0,0,0,0,1,7,83.3,75.5,0
221411.3,2221,1,472,3583.77,2870912.06,67,5,3,61.7644,0,3,0,0,0,0,0,0,1,4,74.1,86.4,0
26841.3,863,0,3342,24675.08,96372.78,70,3,1,1.0877,0,5,0,1,0,0,0,0,1,8,69.5,83.9,0
21914.79,2753,3,453,34768.08,508196.04,69,3,0,0.6303,0,6,0,0,1,0,0,0,2,9,66.6,91.4,0
318405.0,2226,3,1789,4105.71,801522.25,65,3,0,77.5329,0,0,0,0,0,0,0,0,1,5,66.5,98.9,0
88474.06,2464,2,2931,28586.73,1626802.4,33,1,1,3.0948,0,5,0,0,0,0,0,0,2,5,89.7,72.2,0
126910.66,957,0,3010,20844.17,237509.06,66,4,1,6.0883,0,0,0,1,0,0,0,0,1,8,85.5,74.4,0
94888.8,2192,0,3155,50788.99,560888.46,69,4,0,1.8683,1,1,0,0,1,0,0,0,1,2,66.3,93.5,0
1592636.46,450,0,1777,13319.05,642864.02,54,5,0,119.5669,0,5,0,0,0,0,0,0,1,7,42.1,79.9,0
1080183.77,2878,0,3561,40624.45,797456.35,67,6,1,26.5888,0,1,1,0,0,0,0,0,0,4,79.7,91.4,0
25437.24,746,1,816,6460.11,2304998.31,25,6,3,3.937,1,5,0,0,0,0,0,0,2,8,61.6,76.3,0
73189.71,2370,2,2362,21066.93,5018714.62,67,2,0,3.474,1,7,0,0,0,0,0,0,2,7,51.0,74.1,0
582454.53,963,0,1003,48015.61,880399.28,34,6,3,12.1303,0,2,0,1,0,0,0,0,1,1,83.1,77.8,0
401476.53,772,0,2139,16682.22,970121.18,73,4,1,24.0647,1,3,0,1,1,0,0,0,1,9,89.1,59.2,1
152941.85,3449,3,480,6275.43,1252774.87,42,6,0,24.3677,0,1,0,0,0,0,0,0,1,2,50.2,78.1,0
29542.93,2025,0,2668,13224.56,46113604.84,30,3,1,2.2338,1,4,0,0,0,0,0,0,0,5,69.3,72.1,0
58465.37,1579,0,2380,48440.21,7622822.36,41,1,2,1.2069,0,4,0,1,0,0,0,0,0,4,93.1,99.5,0
74970.4,2194,3,1250,9257.05,368452.23,46,5,2,8.0979,0,0,0,0,0,0,0,0,0,2,58.2,85.2,0
246592.26,3026,1,394,5960.48,4166457.84,29,7,0,41.3643,0,7,0,0,0,0,0,0,1,5,37.6,85.6,0
2096103.56,2222,4,531,85902.81,139623.74,63,2,1,24.4006,0,2,0,0,0,0,0,0,0,6,82.0,95.0,1
58085.98,2806,0,560,29520.04,747211.36,42,1,1,1.9676,0,0,0,0,0,1,0,1,1,1,92.6,75.2,0
34924.61,814,2,3552,73624.52,494009.86,58,1,3,0.4744,0,1,0,1,0,0,0,0,2,9,58.1,79.2,0
138291.67,1749,1,1133,14951.42,2165063.04,57,3,1,9.2488,0,0,0,0,0,0,0,0,0,6,71.1,73.4,0
764982.68,1941,1,171,16062.31,1855161.2,53,1,1,47.623,1,1,0,0,0,0,0,0,1,9,52.0,73.7,0
18576.93,1639,0,2475,85942.33,1040353.58,49,6,1,0.2162,0,6,0,1,0,0,0,0,1,2,94.3,91.7,0
1440428.54,3230,4,628,30487.53,317584.72,32,4,0,47.2449,0,3,1,0,0,0,0,0,1,3,85.0,73.3,1
125737.66,2752,1,483,20013.84,7851588.04,49,7,0,6.2822,0,0,0,0,0,0,0,0,2,6,89.5,58.8,0
54096.24,1577,2,2779,44182.95,1335207.08,66,6,0,1.2243,0,3,0,1,0,0,0,0,1,9,83.6,75.3,0
14760.59,401,3,2536,62764.54,3362946.83,66,3,0,0.2352,0,3,1,0,0,0,0,0,2,5,82.0,75.5,0
469667.92,3205,3,2605,33854.43,244122.44,30,6,0,13.8728,0,5,1,0,0,0,0,0,1,4,33.2,71.9,0
125900.0,3077,2,2182,12428.62,148044.53,31,3,1,10.129,0,3,1,0,0,0,0,0,1,8,56.6,84.8,0
210251.19,1909,2,2397,6643.61,2522886.29,68,3,0,31.6424,0,7,0,1,0,0,0,0,3,8,84.9,92.7,0
42141.25,1737,0,2247,2832.75,191220.4,27,2,0,14.8712,0,6,0,0,0,0,0,0,0,5,86.5,77.8,0
100846.61,2123,0,1884,9578.33,2791270.57,21,2,1,10.5275,0,4,0,0,0,0,0,0,0,8,75.9,85.4,0
78443.05,3432,2,2845,38573.94,4509579.54,74,5,0,2.0335,0,1,0,0,1,0,1,0,1,4,85.2,77.9,0
139959.78,462,0,1572,6944.6,411320.69,59,6,0,20.1509,0,4,0,0,0,0,0,0,3,3,62.8,93.1,0
59615.54,2680,1,1191,22926.27,1722631.96,52,7,1,2.6002,1,4,0,0,0,0,0,0,1,4,82.0,78.6,0
16296.87,1574,0,1118,41621.08,139343.76,41,7,2,0.3915,0,1,0,0,0,0,0,0,1,8,53.8,88.0,0
9749724.81,2822,2,1656,17215.2,140678.91,34,7,1,566.3111,1,5,0,0,0,0,0,0,1,4,48.4,69.2,0
21055.01,1722,3,1326,86533.87,3080606.59,32,1,0,0.2433,0,4,0,0,0,0,0,0,1,8,63.4,83.3,0
213670.1,1979,0,1920,14619.46,1690474.46,60,5,0,14.6145,0,1,1,0,0,0,0,0,0,7,59.6,90.0,0
11406.72,2497,0,873,18165.42,1307082.08,59,1,1,0.6279,0,7,0,1,0,0,0,0,1,1,62.5,80.7,0
8139.05,3417,0,3565,73721.25,183853.8,64,7,1,0.1104,0,7,1,0,0,0,0,0,0,4,47.2,72.5,0
188478.6,525,0,253,10597.52,1119300.58,61,2,0,17.7835,0,1,0,1,0,0,0,0,0,4,96.0,87.2,0
211409.31,1691,1,3193,63792.64,4079175.37,55,5,0,3.314,0,7,1,0,0,0,0,0,3,2,90.7,80.7,0
1079759.06,921,1,583,36025.56,302107.49,29,1,1,29.9712,1,7,0,0,0,0,0,0,1,4,56.8,82.6,0
296357.05,2744,2,2749,32524.12,267348.02,67,3,1,9.1116,0,0,0,0,1,0,0,0,1,6,62.9,95.8,0
129999.25,68,0,2140,19440.04,244746.97,59,7,1,6.6868,0,7,0,1,0,0,0,0,1,2,31.9,88.3,0
39167.38,699,1,1608,50978.77,24155988.24,45,1,1,0.7683,1,3,0,0,0,0,0,0,3,6,58.6,96.5,0
1541887.85,2287,3,2774,63670.25,6049191.93,50,3,0,24.2164,0,1,0,0,0,0,0,0,2,1,87.0,88.5,0
655580.82,2811,1,1003,9471.24,364968.03,40,1,1,69.2107,0,3,0,0,0,0,0,0,0,1,59.4,80.8,0
25097.05,2143,1,3311,7526.13,3417922.76,73,7,1,3.3342,1,5,0,0,0,0,0,0,0,9,78.5,73.6,0
172291.93,3602,2,1374,42116.3,1276857.9,38,3,0,4.0908,1,1,1,0,0,1,0,0,2,6,67.2,70.3,0
202011.19,977,2,1519,28593.02,4967777.62,56,7,2,7.0648,1,4,0,0,0,0,0,0,4,8,59.5,79.3,0
96908.21,3275,2,3462,49090.96,2133067.19,42,4,2,1.974,1,6,1,1,0,0,0,0,2,5,53.3,90.9,0
518023.42,3,3,1281,36971.76,124068.07,72,2,1,14.0109,0,2,0,0,1,0,0,0,0,6,52.7,84.6,1
566708.14,3279,2,1671,101931.63,1205824.37,68,1,1,5.5596,1,3,0,0,1,0,0,0,1,7,55.2,89.8,0
122304.79,569,1,2458,57239.91,275688.61,27,4,1,2.1367,0,0,0,0,0,0,0,0,1,1,88.2,66.0,0
106798.18,1926,1,1549,12653.82,1184445.94,43,3,1,8.4393,1,7,0,0,0,0,0,0,3,1,78.9,91.1,0
1541763.88,1349,0,3272,18663.19,14530203.68,71,2,0,82.6055,0,3,0,0,0,0,0,0,1,2,90.0,86.6,0
659513.91,2847,0,1946,22205.54,6136299.05,65,3,0,29.6991,1,4,0,0,0,0,0,0,3,9,20.6,70.2,0
181414.65,3594,1,430,9382.1,1845406.08,49,6,0,19.3342,0,0,0,0,0,0,0,0,0,9,89.7,87.5,0
14131.85,3,0,437,77886.59,773128.78,60,2,1,0.1814,0,7,0,0,0,0,0,0,1,3,68.7,55.0,0
272665.26,1036,3,3584,21044.21,1103478.76,19,3,0,12.9562,0,1,0,1,0,1,0,0,2,9,73.7,82.7,1
463761.27,2908,0,1101,42676.73,308577.24,43,6,2,10.8666,1,7,0,0,1,0,0,0,0,3,81.9,89.7,0
2612.9,1484,1,2935,8280.0,1084261.61,73,4,0,0.3155,0,7,0,0,0,0,0,0,0,7,66.4,80.9,0
237471.8,2666,2,3145,13527.16,806464.23,53,7,1,17.5539,1,0,1,0,0,0,0,0,1,6,74.5,72.1,0
87113.05,3422,0,2851,34416.88,2696274.25,73,3,0,2.531,1,4,0,0,0,0,0,0,1,7,88.1,84.7,0
116858.44,787,0,803,480.15,6845717.96,62,6,0,242.8732,0,0,0,0,1,0,0,0,1,8,63.0,74.5,1
41728.04,917,0,2577,9500.06,1221317.0,36,4,0,4.3919,0,2,0,0,0,0,0,0,0,7,85.7,54.1,0
130315.81,1233,1,1425,12414.06,1297549.43,37,1,1,10.4966,0,6,0,0,0,0,0,0,3,2,79.6,75.2,0
1313213.0,2062,1,1996,7597.56,473771.55,53,4,0,172.8239,0,6,0,0,0,0,0,0,2,3,20.6,78.5,0
83316.53,3175,0,2469,15595.03,3439082.38,22,1,0,5.3422,0,1,1,0,0,0,0,0,1,1,80.6,66.4,0
692705.58,1779,2,2519,57999.33,296701.54,28,3,1,11.9431,1,2,0,1,0,0,0,0,2,2,60.6,91.3,0
48557.46,331,1,2713,70640.99,1131400.25,74,4,2,0.6874,0,6,0,1,0,0,0,0,0,4,77.7,51.4,0
507947.96,541,0,2517,6566.6,334964.99,39,5,2,77.3415,0,0,0,0,0,0,0,0,6,9,59.1,91.3,0
163159.54,1906,0,269,4292.42,4670146.1,57,4,0,38.0022,0,3,1,0,0,0,0,0,2,5,76.4,74.9,0
275967.19,263,0,2613,16719.22,119537.7,63,7,1,16.505,1,1,1,0,0,0,0,0,0,2,68.8,92.8,0
164510.53,2097,4,629,38005.44,1199220.49,57,4,0,4.3285,0,6,0,0,1,0,0,1,1,9,63.4,74.4,1
426103.63,1729,0,2948,13179.8,282463.95,59,3,0,32.3276,0,3,0,0,0,0,1,0,1,2,30.6,75.3,1
3458.61,489,2,998,12328.9,863595.33,48,7,0,0.2805,1,5,1,0,0,0,0,0,0,2,51.6,90.7,0
19346.41,3335,2,2048,33287.73,981608.55,57,2,0,0.5812,0,4,1,0,0,0,0,0,1,7,51.2,85.6,0
304254.79,398,1,1837,12784.82,1398855.56,73,1,0,23.7963,0,5,0,1,1,0,0,0,0,3,87.6,82.3,1
7590.8,2832,1,509,8268.02,2110567.78,30,4,1,0.918,0,1,0,0,0,0,0,0,1,3,76.4,96.2,0
73433.06,1680,0,137,82514.4,389293.19,67,5,3,0.8899,1,6,0,0,0,0,0,0,2,2,94.2,60.7,0
150014.73,1877,4,1645,41835.52,1352798.9,71,1,2,3.5857,0,0,0,0,0,0,0,0,2,4,77.8,92.4,0
46994.69,909,1,3490,14142.27,218459.76,74,2,2,3.3228,0,2,0,0,0,0,1,0,4,2,66.7,72.6,0
57679.55,2386,1,1173,6018.21,425540.51,43,1,1,9.5826,0,0,0,0,0,0,0,0,3,5,50.1,84.8,0
244598.48,1437,1,1397,18835.1,2124963.52,46,6,0,12.9856,1,7,0,0,0,0,0,0,1,7,58.1,79.3,0
739657.44,469,1,99,50602.32,1378507.16,39,1,1,14.6168,0,3,1,0,0,0,0,0,1,3,78.0,77.9,0
38650.92,841,3,610,5912.62,10000037.96,19,7,0,6.5359,1,7,1,0,0,0,0,0,3,8,56.8,75.1,0
68693.7,3450,0,3131,114943.48,845437.07,56,2,1,0.5976,0,5,0,0,0,0,0,0,1,8,57.8,93.8,0
54345.04,3453,0,1405,25210.13,352666.23,30,3,2,2.1556,1,0,0,0,1,0,0,0,4,6,86.1,74.4,0
4306.71,991,2,3617,23924.91,532577.54,27,4,0,0.18,1,0,0,0,0,0,0,0,4,1,56.4,88.4,0
201303.24,61,0,3600,39284.17,726474.4,43,3,1,5.1242,1,6,1,1,1,0,0,0,0,4,77.0,68.1,0
661375.22,933,0,3402,54837.12,511376.99,29,6,0,12.0605,0,4,0,0,0,0,0,0,2,1,92.2,86.2,0
747855.32,3437,2,3375,51074.55,734766.66,66,3,3,14.6421,0,2,0,0,0,0,0,0,1,6,43.0,80.5,0
44083.92,2833,0,999,19846.48,157525.89,56,6,0,2.2211,0,7,0,0,0,0,0,0,2,4,62.0,97.9,0
24895.76,3359,2,1620,42274.82,1516439.12,30,4,1,0.5889,1,5,0,0,0,0,0,0,1,3,60.7,70.0,0
168115.8,3071,1,3075,17400.96,210829.73,59,4,2,9.6607,0,5,0,0,0,0,0,0,1,1,72.6,68.1,0
564621.31,3643,0,3306,16375.37,12823946.18,44,6,0,34.4778,0,7,0,1,0,0,0,0,1,4,90.4,81.7,0
205309.87,1624,1,3568,35238.83,737075.83,32,1,0,5.8261,0,0,0,1,0,0,0,0,1,2,74.4,97.0,0
251188.0,1455,1,2272,29154.66,661515.63,69,3,0,8.6154,0,1,0,1,0,0,0,0,0,8,87.6,66.9,0
902339.75,800,2,1839,5162.83,2732407.74,26,7,2,174.7423,1,4,0,0,0,0,0,0,2,9,47.2,89.7,0
53706.81,3359,1,3415,35667.8,1006194.06,70,2,1,1.5057,0,4,0,1,1,0,0,0,1,4,80.2,49.3,0
117013.53,3474,1,2584,43869.59,2548265.03,71,4,2,2.6672,0,4,0,0,1,0,0,0,1,2,72.0,72.1,0
1889661.49,886,1,844,70606.17,430334.31,53,4,2,26.763,0,6,0,0,0,0,0,0,1,2,63.2,84.3,0
121149.83,3312,2,2888,59381.32,3939204.65,24,3,2,2.0402,0,4,0,0,0,0,0,0,0,4,22.8,88.2,0
24318.55,3081,0,2058,28765.69,4111537.2,52,1,0,0.8454,0,5,0,0,0,0,0,0,4,9,69.5,90.8,0
59633.09,3587,0,2571,21609.6,4927288.89,69,4,2,2.7594,0,5,0,0,1,0,0,0,1,1,90.4,88.7,0
39844.12,638,2,1163,16178.89,648180.9,40,2,0,2.4626,0,3,0,0,0,0,0,0,3,5,84.0,72.1,0
278102.18,3045,2,959,104011.77,39686.31,59,2,0,2.6737,0,2,0,0,0,0,0,0,1,4,85.1,79.6,0
42449.89,2631,3,43,50218.5,1676820.78,54,6,0,0.8453,0,3,0,1,0,0,0,1,0,2,67.2,76.2,0
244397.52,3482,2,501,18497.93,388089.48,65,4,0,13.2114,0,5,0,0,0,0,0,0,3,4,78.4,73.0,0
53954.81,909,0,2127,100853.55,694792.63,30,2,0,0.535,0,0,0,0,0,1,0,0,2,6,83.5,60.7,0
6734.05,1698,1,3612,3380.57,171532.14,73,7,1,1.9914,0,6,1,0,0,0,0,0,0,3,86.0,76.7,0
257797.5,299,0,543,77317.31,52497.22,70,3,1,3.3342,1,0,0,1,0,1,0,0,3,4,74.7,93.1,0
203352.36,2781,0,2120,5412.94,6025755.57,62,3,1,37.5609,1,5,0,0,0,0,0,0,1,3,57.3,70.4,0
353852.95,325,0,2787,4960.44,720113.32,69,7,0,71.3206,0,1,0,0,0,0,0,0,1,8,54.1,98.5,0
59309.17,1700,2,1644,3040.75,407385.88,32,4,2,19.4984,0,1,1,0,0,0,0,0,2,8,58.2,68.4,0
50548.23,1615,0,3153,106436.62,228079.89,24,4,1,0.4749,0,6,0,1,0,0,0,0,3,9,73.6,81.7,0
297211.8,3274,0,1757,8842.14,14538262.41,44,2,0,33.6093,1,1,1,0,0,0,0,0,3,5,47.0,76.5,0
1588863.21,1860,0,1749,47222.07,3894101.92,57,2,1,33.6459,0,1,0,1,0,0,0,0,1,2,83.6,91.9,0
165504.23,999,2,1418,11947.56,180984.68,48,4,0,13.8514,0,6,0,0,0,0,0,0,1,8,82.2,63.3,0
307699.1,2431,0,1804,75703.14,208524.02,49,5,0,4.0645,1,3,1,1,0,1,0,0,0,9,59.9,64.4,0
100470.4,3119,1,255,25733.74,1204010.24,68,3,1,3.9041,0,0,0,0,0,0,0,0,2,3,85.6,82.1,0
16067.51,3005,3,2404,41075.62,20542825.91,27,7,0,0.3912,1,2,0,0,0,0,0,0,1,7,54.9,90.8,0
694636.61,1253,2,375,3322.02,3410594.21,31,5,2,209.0377,0,4,0,0,0,0,0,0,1,7,91.0,59.6,0
635788.58,1837,1,3009,5981.27,558462.56,61,7,2,106.2788,0,3,0,0,0,0,0,0,2,2,82.2,86.7,0
472673.92,358,1,688,6111.23,189419.73,21,1,2,77.3325,0,3,0,0,1,0,0,0,1,5,72.3,92.4,0
123881.64,1752,2,2049,25633.76,21036684.16,63,6,0,4.8326,1,1,0,0,0,0,0,0,2,4,88.7,81.3,0
398548.37,2388,1,430,17728.81,809729.26,37,1,0,22.479,0,4,1,0,0,0,1,0,1,4,53.3,89.6,1
621967.24,944,1,3391,7073.28,156382.9,60,4,1,87.9195,0,2,0,0,0,1,0,0,2,9,64.4,88.1,1
1849152.58,41,1,2724,39361.4,117614.85,22,3,0,46.9776,0,4,1,0,1,0,0,0,1,6,55.7,81.0,1
716969.91,934,2,2815,50193.0,7058015.03,27,5,2,14.284,0,1,0,0,0,0,0,0,2,5,51.4,70.1,0
179105.78,2408,0,864,42275.41,135700.97,54,6,2,4.2365,0,4,0,1,0,0,0,0,0,7,82.0,74.7,0
22870.89,3396,0,1316,28404.19,392934.41,20,2,1,0.8052,0,2,0,0,0,0,1,0,4,8,72.0,89.4,0
205558.81,1227,1,2432,12306.1,1006841.5,57,2,0,16.7025,1,0,0,0,0,1,0,0,0,4,72.9,59.6,1
239154.75,1291,2,1268,13542.7,2529725.77,46,1,0,17.658,1,0,0,0,1,0,0,0,1,8,57.6,78.7,0
471438.84,2832,1,2140,33038.04,145835.72,38,2,0,14.2691,0,7,0,1,1,0,0,0,1,1,63.5,85.8,1
1240267.68,65,0,3014,26339.31,252509.05,65,6,0,47.0863,0,2,0,0,0,0,0,0,3,1,80.1,75.3,0
141107.07,1505,1,3320,57964.64,123249.36,24,7,2,2.4343,0,3,1,1,0,0,0,0,1,5,76.6,45.2,0
3803684.59,711,2,496,100076.57,887260.46,60,6,1,38.0074,1,1,0,1,0,0,0,0,1,3,86.5,73.3,0
11626.82,3523,2,3582,7667.49,1333122.79,71,1,2,1.5162,0,7,0,0,1,0,0,0,1,5,72.6,97.7,0
305288.59,839,0,2837,17525.95,542731.38,69,4,1,17.4182,0,6,0,0,1,0,0,0,1,7,47.0,75.5,0
49129.72,513,1,3106,35914.87,99856719.4,24,2,0,1.3679,0,3,0,1,0,0,0,0,1,1,77.4,97.2,0
9313.0,3297,4,2534,85314.6,3196918.17,34,2,2,0.1092,0,1,0,1,0,0,0,0,2,2,44.5,77.6,0
120251.23,2503,1,1313,50680.46,1147002.99,40,5,0,2.3727,0,2,0,0,0,0,0,0,0,9,64.0,88.8,0
18292.4,3076,2,2012,11501.51,3871968.69,59,2,0,1.5903,0,2,0,0,0,0,0,0,4,4,72.8,80.7,0
127753.53,2642,1,92,33929.32,8826015.12,46,1,0,3.7652,1,6,0,0,0,0,0,0,4,9,58.5,84.6,0
171468.33,245,0,2074,16053.03,2432247.39,50,6,2,10.6807,0,0,0,1,0,0,0,0,1,9,52.0,87.5,0
871361.42,2597,0,1986,34548.1,2792781.11,29,6,1,25.221,1,7,0,0,0,0,0,0,0,9,80.6,78.8,0
16960.16,1422,1,1895,8895.57,2570436.52,21,2,0,1.9064,0,3,0,0,0,0,0,0,1,7,80.4,66.1,0
635818.07,2292,0,1530,13888.94,3557760.49,41,4,1,45.7754,0,4,0,0,0,0,0,0,1,4,26.1,85.6,0
188550.41,1871,2,2879,26979.37,656262.48,68,5,0,6.9884,1,0,0,0,0,0,0,0,3,1,76.1,79.5,0
761673.85,1817,1,2251,21542.49,1061728.18,50,6,0,35.3552,1,0,0,0,0,0,0,0,1,4,82.7,66.4,0
85167.33,1874,0,2903,138496.82,1439162.06,39,4,3,0.6149,1,3,0,0,0,0,0,0,3,9,87.6,74.3,0
22062.47,2692,0,3642,43230.09,600879.35,61,5,3,0.5103,0,3,0,0,0,0,0,0,1,1,60.4,78.5,0
26206.19,3243,0,2579,20881.85,6063534.46,54,1,1,1.2549,0,1,0,0,1,0,0,0,1,3,75.5,92.4,0
23442.1,2074,2,1041,15889.46,3551235.66,58,1,0,1.4752,0,4,0,0,0,0,0,0,2,2,58.7,93.0,0
333274.33,3284,3,2878,7699.12,1477778.85,25,5,2,43.2817,0,1,0,1,0,0,0,0,1,4,42.4,75.5,1
1491634.47,655,0,3248,4970.3,2635290.22,71,2,0,300.0492,0,0,0,0,0,1,0,0,1,4,63.3,92.5,1
69743.03,2213,2,3402,63160.52,442226.77,25,3,1,1.1042,0,1,0,1,0,0,0,0,0,2,84.0,80.5,0
418194.93,1066,0,1178,31884.37,2202918.84,52,6,1,13.1156,1,2,1,0,0,0,0,0,1,2,76.1,55.7,0
16561.52,2704,0,644,7751.37,68082.89,20,7,0,2.1363,0,3,0,0,0,0,0,0,0,5,72.6,52.3,0
213305.75,554,0,1752,9753.67,2044680.88,38,7,0,21.867,1,6,0,0,0,0,0,0,1,4,65.0,72.0,0
443673.37,1062,1,1696,7755.36,8430335.45,39,4,1,57.2012,0,7,0,1,0,0,0,0,1,9,67.9,79.2,0
18542.35,1729,1,2624,13107.58,3164917.47,32,4,0,1.4145,0,7,0,1,0,0,0,0,3,4,86.8,62.3,0
119871.4,2693,0,3138,34653.74,233270.12,55,5,0,3.459,0,0,0,0,0,0,0,0,0,2,73.6,91.2,0
476334.54,3614,0,1643,29850.8,1137507.35,63,1,0,15.9566,0,2,0,0,0,0,0,0,1,3,60.3,83.4,0
1996.89,607,1,2318,57641.48,482264.41,55,7,2,0.0346,1,2,0,0,0,0,0,0,2,3,85.9,74.6,0
1206434.16,3499,1,1224,5689.53,6722827.16,30,4,1,212.0073,0,5,0,1,0,0,0,0,1,9,61.8,68.2,0
276652.94,1056,0,1913,34849.97,3163518.25,71,4,2,7.9382,1,3,0,0,0,0,0,0,2,1,82.6,90.9,0
476914.01,3523,0,771,16095.43,2310062.71,69,1,2,29.6286,1,1,0,0,0,0,0,0,3,7,86.8,97.1,0
87633.72,3267,2,1364,23834.52,212726.92,21,4,1,3.6766,0,6,0,1,0,0,0,0,2,2,60.8,87.8,0
12282.32,2346,1,2605,18623.44,2281176.76,74,6,1,0.6595,1,4,0,0,0,0,0,0,1,4,72.1,87.9,0
362614.09,382,0,2440,16300.11,104532.97,74,3,0,22.2447,0,5,1,0,0,0,0,0,2,3,78.5,90.6,0
143790.77,2565,1,636,20310.27,250692.26,35,7,0,7.0794,0,0,1,1,0,0,0,0,1,2,86.4,79.0,0
170787.13,3555,0,3106,81265.4,465542.61,51,5,2,2.1016,1,0,0,0,0,0,0,0,0,1,90.9,83.9,0
831852.55,608,5,3394,14765.8,2691799.67,38,2,1,56.3326,0,2,1,1,0,0,0,0,3,4,64.8,91.6,1
510474.42,1303,1,2353,14872.11,257215.28,67,6,0,34.322,0,0,1,0,1,0,0,0,3,4,82.9,85.3,0
2904744.89,2278,0,1692,169186.74,664653.2,57,7,1,17.1688,1,7,0,1,0,0,0,0,3,4,76.8,74.6,0
205003.3,3584,0,2983,8981.32,2741382.49,18,3,0,22.823,1,4,0,1,0,0,0,0,2,4,71.6,95.9,0
57709.75,3434,1,1704,47796.43,621998.31,49,6,1,1.2074,0,0,0,0,0,0,0,0,0,6,48.3,56.0,0
122684.92,2440,1,127,33668.48,265353.16,56,1,1,3.6438,0,0,0,0,0,0,0,0,3,8,85.1,89.8,0
303608.72,1350,0,2667,89414.79,1120412.77,28,2,0,3.3955,1,0,0,0,0,0,0,0,2,6,91.7,91.1,0
746973.34,731,2,222,10253.0,315120.3,23,7,1,72.847,1,1,0,0,0,0,0,0,1,5,75.0,80.5,0
